"pen","customer_id","request_id","cancel"
0,"A11344223151","R185616284388",0
0,"A11344223151","R102365648579",0
0,"A11344223151","R161042721795",1
0,"A11344223151","R56118696651",0
0,"A11344223151","R191037758876",1
0,"A11344223151","R101246247014",0
0,"A11344223151","R58494596643",0
0,"A11344223151","R143858476374",0
0,"A11344223151","R85305514191",0
0,"A11344223151","R65232294320",0
0,"A11344223151","R17833010213",1
0,"A11344223151","R154711521416",1
0,"A20520057717","R48255113987",1
0,"A20520057717","R23098176507",0
0,"A20520057717","R31468203289",1
0,"A20520057717","R2952849053",0
0,"A20520057717","R9309903685",1
0,"A20520057717","R43782345763",0
0,"A20520057717","R32303738857",0
0,"A20520057717","R85814571362",0
0,"A20520057717","R64073244625",0
0,"A20520057717","R70167694566",0
0,"A20520057717","R28679735447",0
0,"A20520057717","R40402021493",0
0,"A20520057717","R80359470776",0
0,"A20520057717","R60024609531",0
0,"A20520057717","R77897438580",0
0,"A20520057717","R96511139595",0
0,"A20520057717","R120496946909",0
0,"A20520057717","R22699651254",0
0,"A20520057717","R25740281264",0
0,"A20520057717","R19728577656",1
0,"A20520057717","R225242868690",0
0,"A20520057717","R26353409955",0
0,"A20520057717","R47354929849",1
0,"A20520057717","R201891106896",0
0,"A20520057717","R220405210568",0
0,"A20520057717","R143092287764",1
0,"A20520057717","R54940174292",1
0,"A20520057717","R62463876114",0
0,"A20520057717","R75520307670",0
0,"A20520057717","R144499129637",0
0,"A20520057717","R71725922752",0
0,"A20520057717","R46697219987",1
0,"A20520057717","R89077811215",0
0,"A20520057717","R77129818958",1
0,"A20520057717","R117644997450",0
0,"A20520057717","R101303037678",0
0,"A20520057717","R37341826497",1
0,"A20520057717","R54637211196",0
0,"A20520057717","R55564742118",0
0,"A20520057717","R44290550368",0
0,"A20520057717","R58286762178",0
0,"A20520057717","R43033879232",0
0,"A20520057717","R47515439753",0
0,"A20520057717","R43324796863",1
0,"A20520057717","R157403470575",0
0,"A20520057717","R41934727650",1
0,"A20520057717","R132946677266",1
0,"A20520057717","R62432916878",0
0,"A20520057717","R45280057879",0
0,"A20520057717","R2546260872",0
0,"A20520057717","R162979616841",0
0,"A20520057717","R89772953811",0
0,"A20520057717","R100216898720",0
0,"A20520057717","R62121255238",0
0,"A67545882098","R43823739412",0
0,"A67545882098","R99209058423",0
0,"A67545882098","R23686960124",0
0,"A67545882098","R68800286449",1
0,"A67545882098","R75082926807",0
0,"A67545882098","R58269531559",0
0,"A67545882098","R198827726561",0
0,"A67545882098","R5941462548",1
0,"A67545882098","R35963529887",0
0,"A67545882098","R13991468258",1
0,"A67545882098","R52512894205",1
0,"A67545882098","R85570474554",0
0,"A67545882098","R31532271819",1
0,"A67545882098","R93442383307",0
0,"A67545882098","R167516366859",0
0,"A67545882098","R48962769815",0
0,"A67545882098","R160140929746",1
0,"A67545882098","R54112879676",0
0,"A67545882098","R86243408352",0
0,"A67545882098","R120903271656",1
0,"A67545882098","R81763657194",0
0,"A67545882098","R24464247184",0
0,"A67545882098","R76817661957",0
0,"A67545882098","R145347735144",0
0,"A67545882098","R101291954426",0
0,"A67545882098","R250087481869",0
0,"A67545882098","R89988630351",0
0,"A67545882098","R145174785772",0
0,"A67545882098","R133214904797",0
0,"A67545882098","R14918338330",0
0,"A67545882098","R145142852585",0
0,"A67545882098","R171089398142",0
0,"A67545882098","R154940688048",0
0,"A67545882098","R47563701218",0
0,"A67545882098","R18510724697",0
0,"A67545882098","R148204013156",0
0,"A67545882098","R34908571746",0
0,"A67545882098","R28671333565",0
0,"A67545882098","R19750441585",1
0,"A67545882098","R84702942769",1
0,"A67545882098","R44620849851",1
0,"A67545882098","R13571635334",0
0,"A67545882098","R79263537712",0
0,"A67545882098","R13109415255",0
0,"A67545882098","R38473776056",0
0,"A67545882098","R66241087625",0
0,"A67545882098","R23659639458",0
0,"A28014235153","R119968538046",1
0,"A28014235153","R130205970443",1
0,"A28014235153","R74033849119",0
0,"A28014235153","R19228043941",0
0,"A28014235153","R28802577376",0
0,"A28014235153","R66502443415",0
0,"A28014235153","R44876904161",0
0,"A28014235153","R72810813977",0
0,"A28014235153","R5291292412",0
0,"A28014235153","R106996070773",0
0,"A28014235153","R39726844172",0
0,"A28014235153","R71617166057",1
0,"A28014235153","R75444150274",0
0,"A28014235153","R106753345588",0
0,"A28014235153","R159765300254",0
0,"A28014235153","R163307585897",0
0,"A28014235153","R14586783865",0
0,"A28014235153","R22393239676",0
0,"A28014235153","R71018922152",0
0,"A28014235153","R142166949696",0
0,"A28014235153","R21206363366",0
0,"A28014235153","R26855318091",0
0,"A28014235153","R47907895613",0
0,"A28014235153","R155888040929",1
0,"A28014235153","R220373476644",0
0,"A28014235153","R37509763517",1
0,"A28014235153","R131857315311",0
0,"A28014235153","R246545542187",0
0,"A28014235153","R64397257880",0
0,"A28014235153","R63966232715",1
0,"A28014235153","R92344929619",0
0,"A28014235153","R63486499142",0
0,"A28014235153","R15988767663",0
0,"A28014235153","R16042980072",0
0,"A28014235153","R34378541471",1
0,"A28014235153","R56814332616",0
0,"A28014235153","R28489381115",0
0,"A28014235153","R45118145496",1
0,"A28014235153","R82225672538",0
0,"A28014235153","R113108597555",0
0,"A28014235153","R94557431923",1
0,"A28014235153","R180307655717",0
0,"A28014235153","R119735736024",0
0,"A28014235153","R34533115618",0
0,"A39796632441","R65334690680",0
0,"A39796632441","R131358499349",0
0,"A39796632441","R42939642076",1
0,"A39796632441","R175861047664",0
0,"A39796632441","R91242646377",1
0,"A39796632441","R6836465619",0
0,"A39796632441","R268743547483",0
0,"A39796632441","R29595118991",0
0,"A39796632441","R126214569909",0
0,"A39796632441","R69726197271",0
0,"A39796632441","R20443651093",1
0,"A39796632441","R30339807211",0
0,"A39796632441","R6009106407",0
0,"A39796632441","R156909717039",0
0,"A39796632441","R114509830999",0
0,"A39796632441","R39635784104",0
0,"A39796632441","R38925817384",0
0,"A39796632441","R32546132373",0
0,"A39796632441","R86674594598",0
0,"A39796632441","R19669576916",0
0,"A39796632441","R113497046779",0
0,"A39796632441","R93396299361",0
0,"A39796632441","R56653907267",0
0,"A39796632441","R60880218222",0
0,"A39796632441","R135397142566",0
0,"A39796632441","R85862051109",0
0,"A39796632441","R96459718310",0
0,"A39796632441","R44000853237",1
0,"A39796632441","R77425868692",0
0,"A39796632441","R79806244422",0
0,"A39796632441","R56443680401",0
0,"A39796632441","R135204462077",0
0,"A39796632441","R39876052542",0
0,"A39796632441","R74280339815",0
0,"A39796632441","R39646004292",1
0,"A39796632441","R17958056161",0
0,"A39796632441","R22676821410",0
0,"A39796632441","R107576611009",0
0,"A39796632441","R35374215451",1
0,"A39796632441","R104404158176",0
0,"A39796632441","R37055264365",0
0,"A39796632441","R42085224469",0
0,"A39796632441","R64452228619",0
0,"A39796632441","R42049422524",0
0,"A39796632441","R112144056218",0
0,"A39796632441","R33247500811",0
0,"A39796632441","R6573222783",0
0,"A39796632441","R205208708619",0
0,"A39796632441","R69236768242",0
0,"A39796632441","R176916142222",0
0,"A39796632441","R291302476395",0
0,"A14824209597","R115019681060",0
0,"A14824209597","R24880264029",0
0,"A14824209597","R21392633675",1
0,"A14824209597","R39364469808",0
0,"A14824209597","R41630892309",0
0,"A14824209597","R18962952366",1
0,"A14824209597","R103072422806",1
0,"A14824209597","R187655024200",0
0,"A14824209597","R163176818118",1
0,"A14824209597","R20394581886",1
0,"A14824209597","R163353631174",1
0,"A14824209597","R115024989990",0
0,"A14824209597","R1454606546",1
0,"A14824209597","R186829727028",1
0,"A14824209597","R78270181553",1
0,"A14824209597","R39738127651",0
0,"A14824209597","R14580826652",0
0,"A14824209597","R9788834545",0
0,"A14824209597","R41528876470",0
0,"A14824209597","R274021389490",1
0,"A14824209597","R94906953754",1
0,"A14824209597","R26521545154",0
0,"A14824209597","R40798264154",0
0,"A14824209597","R71020749966",0
0,"A14824209597","R62552034187",1
0,"A14824209597","R54600808024",0
0,"A14824209597","R119682519527",0
0,"A14824209597","R60281547991",0
0,"A14824209597","R1992667788",0
0,"A14824209597","R55950611792",1
0,"A14824209597","R98624854311",0
0,"A14824209597","R16987851794",1
0,"A14824209597","R80203930122",0
0,"A14824209597","R35908215034",0
0,"A14824209597","R157538109008",0
0,"A14824209597","R38200788550",0
0,"A14824209597","R96476205443",1
0,"A66065897956","R79107088980",0
0,"A66065897956","R66136617023",0
0,"A66065897956","R58548310523",1
0,"A66065897956","R99621281060",1
0,"A66065897956","R56037121538",0
0,"A66065897956","R125225248293",0
0,"A66065897956","R2075994586",0
0,"A66065897956","R64462595938",0
0,"A66065897956","R61137448101",0
0,"A66065897956","R1858101981",1
0,"A66065897956","R100195009962",0
0,"A66065897956","R62803734552",0
0,"A66065897956","R11120668411",0
0,"A66065897956","R118558430629",0
0,"A66065897956","R89878044810",0
0,"A66065897956","R148559483354",0
0,"A66065897956","R52025154461",0
0,"A66065897956","R54948341545",0
0,"A66065897956","R32773868063",0
0,"A66065897956","R83418304844",1
0,"A66065897956","R12708532007",1
0,"A66065897956","R2938126097",0
0,"A66065897956","R147037922852",1
0,"A66065897956","R57018894616",0
0,"A66065897956","R153401057879",0
0,"A66065897956","R27253766901",0
0,"A66065897956","R55058160517",0
0,"A66065897956","R147958946221",0
0,"A66065897956","R63788749531",0
0,"A66065897956","R76145468148",0
0,"A66065897956","R119307400100",0
0,"A66065897956","R36619253140",0
0,"A66065897956","R37847563955",0
0,"A66065897956","R115236232609",0
0,"A66065897956","R121413614242",0
0,"A66065897956","R188997392251",0
0,"A66065897956","R28115971066",0
0,"A66065897956","R71584016134",0
0,"A66065897956","R64288704900",0
0,"A66065897956","R15331848711",0
0,"A66065897956","R95071898948",1
0,"A66065897956","R171404078420",1
0,"A66065897956","R68957527085",0
0,"A66065897956","R130930785951",1
0,"A66065897956","R78376378141",0
0,"A66065897956","R56970581903",0
0,"A58072509776","R38028007352",0
0,"A58072509776","R101532817493",1
0,"A58072509776","R29601483768",0
0,"A58072509776","R196912893723",0
0,"A58072509776","R152784963306",0
0,"A58072509776","R16958037701",0
0,"A58072509776","R88062526913",0
0,"A58072509776","R197364720788",1
0,"A58072509776","R8486279697",0
0,"A58072509776","R114860976673",1
0,"A58072509776","R17871773537",1
0,"A58072509776","R52748864788",0
0,"A58072509776","R42684425428",0
0,"A58072509776","R30489700438",0
0,"A58072509776","R246094543910",0
0,"A58072509776","R137038289510",0
0,"A58072509776","R105400473374",0
0,"A58072509776","R149749597377",1
0,"A58072509776","R103563279458",1
0,"A58072509776","R52187734181",0
0,"A58072509776","R146719824776",0
0,"A58072509776","R76716601920",0
0,"A58072509776","R8800385962",0
0,"A58072509776","R85965711406",0
0,"A58072509776","R95773578275",0
0,"A58072509776","R161877185838",0
0,"A58072509776","R63152843307",0
0,"A58072509776","R103627924347",0
0,"A58072509776","R93417784294",0
0,"A58072509776","R113946433227",0
0,"A58072509776","R197459986852",0
0,"A58072509776","R72433891725",0
0,"A58072509776","R47071287953",1
0,"A58072509776","R1748793957",0
0,"A58072509776","R105166996844",0
0,"A58072509776","R96334275850",0
0,"A58072509776","R48684826126",0
0,"A58072509776","R56497391404",0
0,"A58072509776","R40925211899",0
0,"A58072509776","R66936837575",0
0,"A58072509776","R38005371175",0
0,"A58072509776","R115746703293",0
0,"A58072509776","R37063799023",0
0,"A58072509776","R16203674397",1
0,"A58072509776","R61132469780",0
0,"A58072509776","R137714796794",1
0,"A58072509776","R75512072355",0
0,"A58072509776","R68147593967",0
0,"A90957218899","R129448267378",0
0,"A90957218899","R109271886151",0
0,"A90957218899","R145757346464",1
0,"A90957218899","R4217376679",1
0,"A90957218899","R34241796804",0
0,"A90957218899","R79044342559",0
0,"A90957218899","R42458680525",0
0,"A90957218899","R26951546322",0
0,"A90957218899","R109223085579",0
0,"A90957218899","R40972736041",0
0,"A90957218899","R270007382119",0
0,"A90957218899","R20002485376",0
0,"A90957218899","R156391705418",1
0,"A90957218899","R58073880875",1
0,"A90957218899","R50529649859",1
0,"A90957218899","R49756797482",0
0,"A90957218899","R67647286615",0
0,"A90957218899","R73244785555",0
0,"A90957218899","R132383145032",1
0,"A90957218899","R163973093239",0
0,"A90957218899","R124661238260",0
0,"A90957218899","R103853185581",0
0,"A90957218899","R112268290620",0
0,"A90957218899","R97132676152",0
0,"A90957218899","R61412360292",0
0,"A90957218899","R21931854748",0
0,"A90957218899","R139850193533",0
0,"A90957218899","R99005610575",1
0,"A90957218899","R141855774273",0
0,"A90957218899","R35074445116",1
0,"A90957218899","R103406015855",1
0,"A90957218899","R18025743080",1
0,"A90957218899","R56759657531",0
0,"A90957218899","R89704681032",1
0,"A90957218899","R83780783022",0
0,"A90957218899","R14162310729",0
0,"A90957218899","R48478524185",0
0,"A90957218899","R111161972157",0
0,"A90957218899","R85285121695",1
0,"A90957218899","R42904425171",0
0,"A90957218899","R54717928035",0
0,"A90957218899","R10344713704",0
0,"A90957218899","R68755913353",0
0,"A90957218899","R40601583333",1
0,"A90957218899","R39582554295",0
0,"A90957218899","R252177421606",0
0,"A90957218899","R210487231759",0
0,"A90957218899","R152894272648",0
0,"A90957218899","R147170097926",1
0,"A90957218899","R29252158808",0
0,"A90957218899","R48247168218",1
0,"A90957218899","R4880682095",0
0,"A90957218899","R85075680829",0
0,"A90957218899","R15115756209",0
0,"A90957218899","R67692503958",1
0,"A90957218899","R104537153758",0
0,"A951194181","R113888975676",0
0,"A951194181","R107684725337",1
0,"A951194181","R70450988852",0
0,"A951194181","R57159755931",0
0,"A951194181","R168391586510",0
0,"A951194181","R35931156031",0
0,"A951194181","R69020484984",0
0,"A951194181","R66375822982",0
0,"A951194181","R96415546451",0
0,"A951194181","R75062164327",1
0,"A951194181","R158115738256",0
0,"A951194181","R10219524099",0
0,"A951194181","R120155277143",0
0,"A951194181","R96512684171",1
0,"A951194181","R23950751305",0
0,"A951194181","R94133791996",1
0,"A951194181","R83790996010",1
0,"A951194181","R185399237155",0
0,"A951194181","R106618037187",0
0,"A951194181","R32996279845",0
0,"A951194181","R25262271109",0
0,"A951194181","R7837818852",1
0,"A951194181","R148606900957",1
0,"A951194181","R35074969122",0
0,"A951194181","R81483743001",0
0,"A951194181","R33693096336",0
0,"A951194181","R91200624737",0
0,"A951194181","R36250796150",0
0,"A951194181","R47382390267",0
0,"A951194181","R53447133554",0
0,"A951194181","R61048953316",0
0,"A951194181","R113973097752",1
0,"A951194181","R162205499380",1
0,"A951194181","R193307174970",0
0,"A951194181","R182623307002",0
0,"A951194181","R81988001623",1
0,"A951194181","R74634860643",0
0,"A951194181","R204759182740",0
0,"A951194181","R190511771147",0
0,"A951194181","R80385739278",0
0,"A951194181","R56224393533",0
0,"A951194181","R130400277814",0
0,"A951194181","R57024840334",0
0,"A951194181","R69275233274",0
0,"A951194181","R116727581148",1
0,"A951194181","R136534609721",1
0,"A951194181","R150097796009",0
0,"A951194181","R57335061278",0
0,"A951194181","R209610467379",0
0,"A951194181","R30328319336",0
0,"A951194181","R84010703985",1
0,"A951194181","R81056348914",1
0,"A15462786358","R293100535284",0
0,"A15462786358","R109260639979",0
0,"A15462786358","R139451626456",0
0,"A15462786358","R126239692446",0
0,"A15462786358","R71411179128",1
0,"A15462786358","R77063312690",1
0,"A15462786358","R11293320036",1
0,"A15462786358","R26500356926",1
0,"A15462786358","R52966154077",0
0,"A15462786358","R100073339607",0
0,"A15462786358","R49239015663",0
0,"A15462786358","R55705507183",0
0,"A15462786358","R34136319977",1
0,"A15462786358","R85079870937",0
0,"A15462786358","R91514555829",0
0,"A15462786358","R138014725981",0
0,"A15462786358","R33353912038",1
0,"A15462786358","R66315356474",0
0,"A15462786358","R165391690859",0
0,"A15462786358","R40653674842",0
0,"A15462786358","R12474769400",0
0,"A15462786358","R12965291472",0
0,"A15462786358","R56690378930",0
0,"A15462786358","R170299837686",0
0,"A15462786358","R24135302664",0
0,"A15462786358","R90831141492",0
0,"A15462786358","R351821525",0
0,"A15462786358","R44463026002",0
0,"A15462786358","R19783591073",0
0,"A15462786358","R45869559819",0
0,"A15462786358","R64239470005",0
0,"A15462786358","R154450104106",0
0,"A15462786358","R101931194692",0
0,"A15462786358","R140420777233",0
0,"A15462786358","R99840980152",1
0,"A15462786358","R185630170234",1
0,"A15462786358","R203866842951",0
0,"A15462786358","R92395947068",1
0,"A15462786358","R35235644405",1
0,"A15462786358","R85033259636",1
0,"A15462786358","R7483123091",0
0,"A15462786358","R67128841078",0
0,"A15462786358","R237627868310",1
0,"A15462786358","R103178968980",1
0,"A15462786358","R40559205294",0
0,"A15462786358","R40957911530",1
0,"A15462786358","R48675850964",0
0,"A15462786358","R153693380759",0
0,"A15462786358","R49720709224",0
0,"A15462786358","R58590372310",0
0,"A15462786358","R117360453271",0
0,"A15462786358","R68162640969",0
0,"A15462786358","R82943983892",1
0,"A15462786358","R3953892311",0
0,"A15462786358","R148714812794",0
4,"A69190645798","R52504623866",0
4,"A69190645798","R99417212531",0
4,"A69190645798","R189342474858",0
4,"A69190645798","R249421604700",0
4,"A69190645798","R44099574125",1
4,"A69190645798","R110352897831",0
4,"A69190645798","R209972213959",1
4,"A69190645798","R78125691205",1
4,"A69190645798","R79586988538",0
4,"A69190645798","R3119089456",0
4,"A69190645798","R166753634228",0
4,"A69190645798","R76039581051",0
4,"A69190645798","R62204641663",0
4,"A69190645798","R42023228566",0
4,"A69190645798","R260583465387",0
4,"A69190645798","R25725151462",0
4,"A69190645798","R62438542818",1
4,"A69190645798","R106921379660",1
4,"A69190645798","R48176839383",0
4,"A69190645798","R18023731875",0
4,"A69190645798","R101965350859",0
4,"A69190645798","R125564930589",0
4,"A69190645798","R32319020735",0
4,"A69190645798","R77939043922",0
4,"A69190645798","R1181961741",0
4,"A69190645798","R171932677261",0
4,"A69190645798","R82208822472",0
4,"A69190645798","R31077948337",0
4,"A69190645798","R13000347358",0
4,"A69190645798","R46117316368",0
4,"A69190645798","R9181610234",0
4,"A69190645798","R76529297064",0
4,"A69190645798","R89117508544",0
4,"A69190645798","R21301288027",0
4,"A69190645798","R30785360962",1
4,"A69190645798","R58956224462",0
4,"A69190645798","R75520933280",0
4,"A69190645798","R87212342237",0
4,"A69190645798","R120744162818",1
4,"A69190645798","R95620133428",0
4,"A69190645798","R57283270629",1
4,"A69190645798","R115421976115",0
4,"A69190645798","R323391202427",0
4,"A69190645798","R137673604176",0
4,"A69190645798","R233916117086",0
4,"A69190645798","R13702426394",0
4,"A143472774168","R28755855019",1
4,"A143472774168","R44468495293",0
4,"A143472774168","R78991396511",1
4,"A143472774168","R130764932568",0
4,"A143472774168","R87391757209",0
4,"A143472774168","R39389603654",0
4,"A143472774168","R105562518042",0
4,"A143472774168","R56315910788",0
4,"A143472774168","R17775460869",0
4,"A143472774168","R32257776712",1
4,"A143472774168","R27941901728",0
4,"A143472774168","R127183872467",0
4,"A143472774168","R37610068868",0
4,"A143472774168","R239881758453",0
4,"A143472774168","R77313630661",0
4,"A143472774168","R8877414373",1
4,"A143472774168","R9318188749",0
4,"A143472774168","R120333857514",0
4,"A143472774168","R22767876781",0
4,"A143472774168","R78504728327",0
4,"A143472774168","R45587583004",0
4,"A143472774168","R114007022167",0
4,"A143472774168","R60242312718",0
4,"A143472774168","R54527336640",0
4,"A143472774168","R85717360415",0
4,"A143472774168","R120393360099",1
4,"A143472774168","R49262274911",1
4,"A143472774168","R138986156995",0
4,"A143472774168","R40616891589",0
4,"A143472774168","R81896127917",0
4,"A143472774168","R29055840287",0
4,"A143472774168","R59368119382",0
4,"A143472774168","R135622204039",0
4,"A143472774168","R11722977431",1
4,"A143472774168","R24779575453",0
4,"A143472774168","R110482714348",0
4,"A143472774168","R4474832375",0
4,"A257102624589","R125673833548",1
4,"A257102624589","R179602524216",0
4,"A257102624589","R47434863311",1
4,"A257102624589","R81673401923",0
4,"A257102624589","R42733259343",0
4,"A257102624589","R23044772650",0
4,"A257102624589","R23104226751",0
4,"A257102624589","R8773510235",1
4,"A257102624589","R151738005472",0
4,"A257102624589","R20024362462",0
4,"A257102624589","R7797088574",1
4,"A257102624589","R130049887924",0
4,"A257102624589","R95288685361",0
4,"A257102624589","R20223605800",0
4,"A257102624589","R21608957991",1
4,"A257102624589","R146737906029",1
4,"A257102624589","R318097899638",0
4,"A257102624589","R19594850444",0
4,"A257102624589","R20433895519",0
4,"A257102624589","R105822887361",0
4,"A257102624589","R91689250194",1
4,"A257102624589","R48722942488",0
4,"A257102624589","R152930884051",0
4,"A257102624589","R35676404253",0
4,"A257102624589","R69866761734",0
4,"A257102624589","R182043996871",1
4,"A257102624589","R73953667326",0
4,"A257102624589","R112284809175",0
4,"A257102624589","R93679853642",0
4,"A257102624589","R123725725626",0
4,"A257102624589","R95997224711",0
4,"A257102624589","R93144592878",1
4,"A257102624589","R13076535380",0
4,"A257102624589","R78519763268",0
4,"A257102624589","R144534531721",0
4,"A257102624589","R64322424385",0
4,"A257102624589","R22536418591",1
4,"A257102624589","R15334831110",0
4,"A257102624589","R90663818679",0
4,"A257102624589","R20106841633",1
4,"A257102624589","R50710892159",1
4,"A257102624589","R1311567380",1
4,"A257102624589","R95453303641",0
4,"A257102624589","R82201961116",1
4,"A257102624589","R34728020099",0
4,"A257102624589","R70631496206",1
4,"A257102624589","R60124372543",0
4,"A257102624589","R182138387853",0
4,"A60978751603","R42375069687",0
4,"A60978751603","R1820708108",0
4,"A60978751603","R63292463072",0
4,"A60978751603","R68698988230",0
4,"A60978751603","R97323504945",1
4,"A60978751603","R175550487239",0
4,"A60978751603","R29784416624",0
4,"A60978751603","R132411980678",0
4,"A60978751603","R61841720280",1
4,"A60978751603","R42715723351",0
4,"A60978751603","R220141945269",0
4,"A60978751603","R178106414486",0
4,"A60978751603","R38700829452",0
4,"A60978751603","R80291556068",0
4,"A60978751603","R65360085847",1
4,"A60978751603","R226439001882",1
4,"A60978751603","R205006563003",0
4,"A60978751603","R58233577221",0
4,"A60978751603","R12184797132",0
4,"A60978751603","R51901493287",0
4,"A60978751603","R5704691238",0
4,"A60978751603","R20644040135",0
4,"A60978751603","R35300844204",0
4,"A60978751603","R134300713258",0
4,"A60978751603","R138377627468",0
4,"A60978751603","R33330394889",0
4,"A60978751603","R77871245576",0
4,"A60978751603","R76119631989",0
4,"A60978751603","R77371791827",1
4,"A60978751603","R92479476776",0
4,"A60978751603","R35589016162",0
4,"A60978751603","R100344516511",0
4,"A69195471044","R22279140350",1
4,"A69195471044","R89677827669",1
4,"A69195471044","R40303968867",0
4,"A69195471044","R7796737288",0
4,"A69195471044","R28303197281",0
4,"A69195471044","R115850781568",0
4,"A69195471044","R85560457410",0
4,"A69195471044","R25838259951",0
4,"A69195471044","R87908485867",0
4,"A69195471044","R41939727704",0
4,"A69195471044","R16198721630",1
4,"A69195471044","R21775187499",0
4,"A69195471044","R34523874833",0
4,"A69195471044","R23151214276",0
4,"A69195471044","R75068645049",1
4,"A69195471044","R67338754885",0
4,"A69195471044","R148307643990",0
4,"A69195471044","R60336885829",1
4,"A69195471044","R116599277830",0
4,"A69195471044","R35114529434",0
4,"A69195471044","R62373921109",0
4,"A69195471044","R44600304503",0
4,"A69195471044","R55761652127",0
4,"A69195471044","R68298887524",1
4,"A69195471044","R166152386247",0
4,"A69195471044","R124564559904",0
4,"A69195471044","R55440269501",0
4,"A69195471044","R159679968627",0
4,"A69195471044","R14453128577",0
4,"A69195471044","R137497644529",0
4,"A69195471044","R9184584903",0
4,"A69195471044","R33440696552",0
4,"A69195471044","R1280417536",0
4,"A69195471044","R97340118205",1
4,"A69195471044","R140223376917",0
4,"A69195471044","R39079648810",0
4,"A69195471044","R31444596972",0
4,"A69195471044","R117735194728",1
4,"A69195471044","R112048364442",0
4,"A69195471044","R147267567675",1
4,"A69195471044","R16249685411",0
4,"A69195471044","R114975921524",0
4,"A69195471044","R100072795375",0
4,"A69195471044","R55439822304",0
4,"A162473321516","R6427579117",0
4,"A162473321516","R18644540360",0
4,"A162473321516","R42687875988",0
4,"A162473321516","R142114637564",1
4,"A162473321516","R68139830494",0
4,"A162473321516","R9532869906",0
4,"A162473321516","R21834448420",0
4,"A162473321516","R228156863744",0
4,"A162473321516","R172937120689",0
4,"A162473321516","R28314845149",1
4,"A162473321516","R88156237917",0
4,"A162473321516","R250705607465",0
4,"A162473321516","R115673564462",0
4,"A162473321516","R35020252637",0
4,"A162473321516","R12277803245",0
4,"A162473321516","R76924096829",1
4,"A162473321516","R51018899089",0
4,"A162473321516","R249404992012",1
4,"A162473321516","R135620955988",0
4,"A162473321516","R20508128728",1
4,"A162473321516","R32034750733",0
4,"A162473321516","R67262850987",0
4,"A162473321516","R99253091180",0
4,"A162473321516","R80516789754",0
4,"A162473321516","R23247032358",0
4,"A162473321516","R114639961435",0
4,"A162473321516","R26332805421",0
4,"A162473321516","R79747445760",0
4,"A162473321516","R125909692513",0
4,"A162473321516","R262077097804",1
4,"A162473321516","R229259693411",1
4,"A162473321516","R110468258990",1
4,"A162473321516","R20615939748",0
4,"A162473321516","R36642258161",0
4,"A162473321516","R151994948855",0
4,"A162473321516","R10671731374",0
4,"A162473321516","R36218372058",0
4,"A162473321516","R11941510565",0
4,"A162473321516","R107640025682",1
4,"A162473321516","R168809505073",0
4,"A162473321516","R115965896953",0
4,"A162473321516","R258227197560",0
4,"A162473321516","R89356333703",1
4,"A162473321516","R45767545464",0
4,"A162473321516","R145106470042",0
4,"A162473321516","R43404205128",0
4,"A162473321516","R264230351534",0
4,"A162473321516","R144072122893",1
4,"A162473321516","R135822962807",0
4,"A124760931032","R31798639877",0
4,"A124760931032","R75350269057",0
4,"A124760931032","R138893984409",0
4,"A124760931032","R66086073130",0
4,"A124760931032","R108780447081",1
4,"A124760931032","R49559710792",0
4,"A124760931032","R5592576093",0
4,"A124760931032","R47098442589",0
4,"A124760931032","R83380268581",0
4,"A124760931032","R134086817949",0
4,"A124760931032","R64740132324",1
4,"A124760931032","R59300215820",0
4,"A124760931032","R84706471530",1
4,"A124760931032","R42540880439",0
4,"A124760931032","R135018710458",0
4,"A124760931032","R151741339189",0
4,"A124760931032","R114662532110",1
4,"A124760931032","R36204698431",0
4,"A124760931032","R38517416726",0
4,"A124760931032","R145187038870",0
4,"A124760931032","R66846313621",0
4,"A124760931032","R33232628550",1
4,"A124760931032","R49841891912",0
4,"A124760931032","R147383304046",0
4,"A124760931032","R65473385042",0
4,"A124760931032","R202686034973",0
4,"A124760931032","R74620955840",0
4,"A124760931032","R160389382991",0
4,"A124760931032","R81485170181",0
4,"A124760931032","R81091618932",1
4,"A124760931032","R129105799614",1
4,"A124760931032","R36374285007",0
4,"A124760931032","R20122762132",0
4,"A124760931032","R113958543174",0
4,"A124760931032","R35655339665",0
4,"A124760931032","R149808565463",0
4,"A124760931032","R51611003579",1
4,"A124760931032","R43115661738",0
4,"A124760931032","R79159442248",0
4,"A124760931032","R30521851658",0
4,"A124760931032","R1284954030",0
4,"A124760931032","R91503725462",0
4,"A133055500145","R34586416827",0
4,"A133055500145","R116544307510",0
4,"A133055500145","R74800094656",1
4,"A133055500145","R207070062844",0
4,"A133055500145","R136717243782",1
4,"A133055500145","R23095526814",0
4,"A133055500145","R145187656148",0
4,"A133055500145","R140562892202",0
4,"A133055500145","R100325820776",0
4,"A133055500145","R116771896133",1
4,"A133055500145","R73606852901",1
4,"A133055500145","R69433085815",0
4,"A133055500145","R49221411749",0
4,"A133055500145","R20087704019",1
4,"A133055500145","R86748111817",1
4,"A133055500145","R68758479797",0
4,"A133055500145","R50075289426",0
4,"A133055500145","R76056295538",0
4,"A133055500145","R66747959982",0
4,"A133055500145","R158084429866",0
4,"A133055500145","R24716189533",1
4,"A133055500145","R60018774430",0
4,"A133055500145","R128063136949",0
4,"A133055500145","R5223872184",0
4,"A133055500145","R60811324001",0
